Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1968","1968","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1968","1968","3050","FAO TIER 1","t","159350.75","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1968","1968","3050","FAO TIER 1","kt","0.0112","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1968","1968","3050","FAO TIER 1","kt","0.4302","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1969","1969","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1969","1969","3050","FAO TIER 1","t","140885.55","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1969","1969","3050","FAO TIER 1","kt","0.0099","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1969","1969","3050","FAO TIER 1","kt","0.3804","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1970","1970","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1970","1970","3050","FAO TIER 1","t","153590.45","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1970","1970","3050","FAO TIER 1","kt","0.0108","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1970","1970","3050","FAO TIER 1","kt","0.4147","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1971","1971","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1971","1971","3050","FAO TIER 1","t","170477.45","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1971","1971","3050","FAO TIER 1","kt","0.0119","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1971","1971","3050","FAO TIER 1","kt","0.4603","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1972","1972","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1972","1972","3050","FAO TIER 1","t","184602.6","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1972","1972","3050","FAO TIER 1","kt","0.0129","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1972","1972","3050","FAO TIER 1","kt","0.4984","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1973","1973","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1973","1973","3050","FAO TIER 1","t","194913.55","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1973","1973","3050","FAO TIER 1","kt","0.0136","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1973","1973","3050","FAO TIER 1","kt","0.5263","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1974","1974","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1974","1974","3050","FAO TIER 1","t","193099.4","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1974","1974","3050","FAO TIER 1","kt","0.0135","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1974","1974","3050","FAO TIER 1","kt","0.5214","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1975","1975","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1975","1975","3050","FAO TIER 1","t","203594.3","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1975","1975","3050","FAO TIER 1","kt","0.0143","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1975","1975","3050","FAO TIER 1","kt","0.5497","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1976","1976","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1976","1976","3050","FAO TIER 1","t","196492.4","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1976","1976","3050","FAO TIER 1","kt","0.0138","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1976","1976","3050","FAO TIER 1","kt","0.5305","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1977","1977","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1977","1977","3050","FAO TIER 1","t","199758","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1977","1977","3050","FAO TIER 1","kt","0.014","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1977","1977","3050","FAO TIER 1","kt","0.5393","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1978","1978","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1978","1978","3050","FAO TIER 1","t","195630.5","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1978","1978","3050","FAO TIER 1","kt","0.0137","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1978","1978","3050","FAO TIER 1","kt","0.5282","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1979","1979","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1979","1979","3050","FAO TIER 1","t","192738","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1979","1979","3050","FAO TIER 1","kt","0.0135","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1979","1979","3050","FAO TIER 1","kt","0.5204","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1980","1980","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1980","1980","3050","FAO TIER 1","t","192725","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1980","1980","3050","FAO TIER 1","kt","0.0135","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1980","1980","3050","FAO TIER 1","kt","0.5204","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1981","1981","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1981","1981","3050","FAO TIER 1","t","198705","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1981","1981","3050","FAO TIER 1","kt","0.0139","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1981","1981","3050","FAO TIER 1","kt","0.5365","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1982","1982","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1982","1982","3050","FAO TIER 1","t","195097.5","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1982","1982","3050","FAO TIER 1","kt","0.0137","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1982","1982","3050","FAO TIER 1","kt","0.5268","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1983","1983","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1983","1983","3050","FAO TIER 1","t","201935.5","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1983","1983","3050","FAO TIER 1","kt","0.0141","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1983","1983","3050","FAO TIER 1","kt","0.5452","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1984","1984","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1984","1984","3050","FAO TIER 1","t","196573","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1984","1984","3050","FAO TIER 1","kt","0.0138","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1984","1984","3050","FAO TIER 1","kt","0.5307","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1985","1985","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1985","1985","3050","FAO TIER 1","t","202540","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1985","1985","3050","FAO TIER 1","kt","0.0142","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1985","1985","3050","FAO TIER 1","kt","0.5469","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1986","1986","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1986","1986","3050","FAO TIER 1","t","209430","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1986","1986","3050","FAO TIER 1","kt","0.0147","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1986","1986","3050","FAO TIER 1","kt","0.5655","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1987","1987","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1987","1987","3050","FAO TIER 1","t","216645","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1987","1987","3050","FAO TIER 1","kt","0.0152","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1987","1987","3050","FAO TIER 1","kt","0.5849","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1988","1988","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1988","1988","3050","FAO TIER 1","t","222365","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1988","1988","3050","FAO TIER 1","kt","0.0156","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1988","1988","3050","FAO TIER 1","kt","0.6004","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1989","1989","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1989","1989","3050","FAO TIER 1","t","224120","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1989","1989","3050","FAO TIER 1","kt","0.0157","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1989","1989","3050","FAO TIER 1","kt","0.6051","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1990","1990","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1990","1990","3050","FAO TIER 1","t","208910","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1990","1990","3050","FAO TIER 1","kt","0.0146","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1990","1990","3050","FAO TIER 1","kt","0.5641","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1991","1991","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1991","1991","3050","FAO TIER 1","t","235950","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1991","1991","3050","FAO TIER 1","kt","0.0165","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1991","1991","3050","FAO TIER 1","kt","0.6371","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1992","1992","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1992","1992","3050","FAO TIER 1","t","243360","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1992","1992","3050","FAO TIER 1","kt","0.017","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1992","1992","3050","FAO TIER 1","kt","0.6571","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1993","1993","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1993","1993","3050","FAO TIER 1","t","249470","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1993","1993","3050","FAO TIER 1","kt","0.0175","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1993","1993","3050","FAO TIER 1","kt","0.6736","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1994","1994","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1994","1994","3050","FAO TIER 1","t","246415","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1994","1994","3050","FAO TIER 1","kt","0.0172","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1994","1994","3050","FAO TIER 1","kt","0.6653","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1995","1995","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1995","1995","3050","FAO TIER 1","t","245245","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1995","1995","3050","FAO TIER 1","kt","0.0172","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1995","1995","3050","FAO TIER 1","kt","0.6622","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1996","1996","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1996","1996","3050","FAO TIER 1","t","233824.5","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1996","1996","3050","FAO TIER 1","kt","0.0164","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1996","1996","3050","FAO TIER 1","kt","0.6313","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1997","1997","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1997","1997","3050","FAO TIER 1","t","239980","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1997","1997","3050","FAO TIER 1","kt","0.0168","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1997","1997","3050","FAO TIER 1","kt","0.6479","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1998","1998","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1998","1998","3050","FAO TIER 1","t","249125.5","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1998","1998","3050","FAO TIER 1","kt","0.0174","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1998","1998","3050","FAO TIER 1","kt","0.6726","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","1999","1999","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","1999","1999","3050","FAO TIER 1","t","261287","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","1999","1999","3050","FAO TIER 1","kt","0.0183","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","1999","1999","3050","FAO TIER 1","kt","0.7055","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","2000","2000","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","2000","2000","3050","FAO TIER 1","t","271544","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","2000","2000","3050","FAO TIER 1","kt","0.019","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","2000","2000","3050","FAO TIER 1","kt","0.7332","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","2001","2001","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","2001","2001","3050","FAO TIER 1","t","270361","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","2001","2001","3050","FAO TIER 1","kt","0.0189","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","2001","2001","3050","FAO TIER 1","kt","0.73","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","2002","2002","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","2002","2002","3050","FAO TIER 1","t","269152","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","2002","2002","3050","FAO TIER 1","kt","0.0188","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","2002","2002","3050","FAO TIER 1","kt","0.7267","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","2003","2003","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","2003","2003","3050","FAO TIER 1","t","261023.1","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","2003","2003","3050","FAO TIER 1","kt","0.0183","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","2003","2003","3050","FAO TIER 1","kt","0.7048","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","2004","2004","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","2004","2004","3050","FAO TIER 1","t","246792","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","2004","2004","3050","FAO TIER 1","kt","0.0173","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","2004","2004","3050","FAO TIER 1","kt","0.6663","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","2005","2005","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","2005","2005","3050","FAO TIER 1","t","242504.6","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","2005","2005","3050","FAO TIER 1","kt","0.017","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","2005","2005","3050","FAO TIER 1","kt","0.6548","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","2006","2006","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","2006","2006","3050","FAO TIER 1","t","236138.5","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","2006","2006","3050","FAO TIER 1","kt","0.0165","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","2006","2006","3050","FAO TIER 1","kt","0.6376","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","2007","2007","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","2007","2007","3050","FAO TIER 1","t","231377.25","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","2007","2007","3050","FAO TIER 1","kt","0.0162","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","2007","2007","3050","FAO TIER 1","kt","0.6247","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72302","Crop residues (Emissions N2O)","01802","Sugar cane","2008","2008","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","840","United States of America","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","2008","2008","3050","FAO TIER 1","t","228326.15","E","Estimated value",""
